,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,7,0,0,0,0,14,0,0,0,2,3,0.0,0,0,0,0,40,False,0,2
1,1,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,136,0,1,2,0.0,0,70,79,9,40,True,0,2
2,2,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,6,0,0,0,0,16,0,309,0,1,1,0.0,0,58,89,31,40,True,0,2
3,3,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,490,0,0,2,0.0,0,32,86,54,40,False,0,2
4,4,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,585,0,1,1,0.0,0,-2,53,55,40,False,0,2
5,5,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,18,0,0,0,0,19,0,685,0,2,4,0.0,0,18,49,31,40,True,0,2
6,6,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,19566,0,3,2,0.0,0,-120,0,120,50,False,0,2
7,7,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,19683,0,1,2,0.0,0,-77,0,77,50,True,0,2
8,8,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,19761,0,1,2,0.0,0,-149,0,149,50,False,0,2
9,9,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,19900,0,0,2,0.0,0,-173,0,173,50,True,0,2
10,10,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,20078,0,0,2,0.0,0,-158,0,158,50,False,0,2
11,11,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,20240,0,1,2,0.0,0,-188,0,188,50,False,0,2
12,12,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,20428,0,2,3,0.0,0,-250,0,250,50,True,0,2
13,13,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,20659,0,1,4,0.0,0,-372,0,372,50,False,0,2
14,14,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,21041,0,4,4,0.0,0,-327,0,327,50,True,0,2
15,15,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,21362,0,4,1,0.0,0,-520,0,520,50,False,0,2
16,16,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,21869,0,2,0,0.0,0,-705,0,705,50,True,0,2
17,17,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,22568,0,2,2,0.0,0,-879,0,879,50,True,0,2
18,18,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,23420,0,4,1,0.0,0,-1161,0,1161,50,False,0,2
19,19,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,24542,0,2,0,0.0,0,-1559,0,1559,50,False,0,2
20,20,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,26116,0,1,0,0.0,0,-2189,0,2189,50,True,0,2
21,21,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,28205,0,0,0,0.0,0,-5021,0,5021,50,False,0,2
22,22,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,33047,0,1,0,0.0,0,-8863,0,8863,50,True,0,2
23,23,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,41488,0,0,3,0.0,0,-18912,0,18912,50,True,0,2
24,24,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,59054,0,1,3,0.0,0,-41011,1775,42786,50,False,0,2
